Timestamp,PPG_Crudo,PPG_Filtrado,GSR_Crudo,BPM,Ratio_ba,Aging_Index,SCL
10:14:39.548,-107557.0,,764.0,,,,
10:14:39.553,-107545.0,,766.0,,,,
10:14:39.558,-107541.0,,776.0,,,,
10:14:39.563,-107528.0,,775.0,,,,
10:14:39.567,-107522.0,,763.0,,,,
10:14:39.574,-107523.0,,764.0,,,,
10:14:39.580,-107524.0,,775.0,,,,
10:14:39.584,-107533.0,,766.0,,,,
10:14:39.591,-107523.0,,764.0,,,,
10:14:39.597,-107557.0,,764.0,,,,
10:14:39.602,-107537.0,,777.0,,,,
10:14:39.607,-107545.0,,767.0,,,,
10:14:39.611,-107564.0,,766.0,,,,
10:14:39.616,-107573.0,,775.0,,,,
10:14:39.620,-107585.0,,768.0,,,,
10:14:39.625,-107592.0,,767.0,,,,
10:14:39.629,-107592.0,,764.0,,,,
10:14:39.634,-107614.0,,766.0,,,,
10:14:39.642,-107629.0,,777.0,,,,
10:14:39.649,-107630.0,,766.0,,,,
10:14:39.654,-107646.0,,765.0,,,,
10:14:39.660,-107663.0,,766.0,,,,
10:14:39.667,-107663.0,,776.0,,,,
10:14:39.674,-107665.0,,777.0,,,,
10:14:39.681,-107679.0,,768.0,,,,
10:14:39.685,-107688.0,,767.0,,,,
10:14:39.691,-107715.0,,778.0,,,,
10:14:39.697,-107713.0,,766.0,,,,
10:14:39.702,-107706.0,,762.0,,,,
10:14:39.707,-107698.0,,764.0,,,,
10:14:39.713,-107709.0,,766.0,,,,
10:14:39.718,-107745.0,,763.0,,,,
10:14:39.724,-107743.0,,761.0,,,,
10:14:39.729,-107755.0,,762.0,,,,
10:14:39.734,-107770.0,,763.0,,,,
10:14:39.739,-107776.0,,762.0,,,,
10:14:39.744,-107787.0,,761.0,,,,
10:14:39.752,-107817.0,,762.0,,,,
10:14:39.758,-107835.0,,766.0,,,,
10:14:39.765,-107900.0,,763.0,,,,
10:14:39.773,-107943.0,,760.0,,,,
10:14:39.780,-108006.0,,762.0,,,,
10:14:39.786,-108076.0,,766.0,,,,
10:14:39.792,-108131.0,,763.0,,,,
10:14:39.798,-108188.0,,760.0,,,,
10:14:39.804,-108284.0,,762.0,,,,
10:14:39.808,-108348.0,,765.0,,,,
10:14:39.814,-108391.0,,762.0,,,,
10:14:39.818,-108430.0,,761.0,,,,
10:14:39.823,-108477.0,,762.0,,,,
10:14:39.827,-108499.0,,766.0,,,,
10:14:39.833,-108557.0,,763.0,,,,
10:14:39.838,-108600.0,,761.0,,,,
10:14:39.846,-108675.0,,762.0,,,,
10:14:39.852,-108673.0,,766.0,,,,
10:14:39.858,-108707.0,,764.0,,,,
10:14:39.864,-108732.0,,762.0,,,,
10:14:39.872,-108751.0,,762.0,,,,
10:14:39.879,-108774.0,,767.0,,,,
10:14:39.886,-108790.0,,763.0,,,,
10:14:39.893,-108795.0,,761.0,,,,
10:14:39.901,-108830.0,,766.0,,,,
10:14:39.908,-108828.0,,781.0,,,,
10:14:39.913,-108827.0,,764.0,,,,
10:14:39.917,-108848.0,,750.0,,,,
10:14:39.924,-108822.0,,750.0,,,,
10:14:39.929,-108828.0,,747.0,,,,
10:14:39.933,-108810.0,,746.0,,,,
10:14:39.938,-108807.0,,749.0,,,,
10:14:39.942,-108788.0,,759.0,,,,
10:14:39.946,-108772.0,,764.0,,,,
10:14:39.950,-108782.0,,759.0,,,,
10:14:39.954,-108770.0,,759.0,,,,
10:14:39.958,-108761.0,,762.0,,,,
10:14:39.962,-108740.0,,763.0,,,,
10:14:39.966,-108731.0,,760.0,,,,
10:14:39.970,-108718.0,,758.0,,,,
10:14:39.974,-108711.0,,762.0,,,,
10:14:39.978,-108709.0,,764.0,,,,
10:14:39.983,-108683.0,,762.0,,,,
10:14:39.988,-108672.0,,762.0,,,,
10:14:39.992,-108665.0,,764.0,,,,
10:14:39.997,-108675.0,,767.0,,,,
10:14:40.001,-108669.0,,764.0,,,,
10:14:40.006,-108640.0,,764.0,,,,
10:14:40.010,-108667.0,,766.0,,,,
10:14:40.015,-108650.0,,777.0,,,,
10:14:40.020,-108651.0,,765.0,,,,
10:14:40.025,-108657.0,,765.0,,,,
10:14:40.030,-108679.0,,765.0,,,,
10:14:40.035,-108667.0,,775.0,,,,
10:14:40.040,-108655.0,,764.0,,,,
10:14:40.044,-108647.0,,763.0,,,,
10:14:40.049,-108634.0,,764.0,,,,
10:14:40.056,-108627.0,,766.0,,,,
10:14:40.064,-108629.0,,764.0,,,,
10:14:40.071,-108621.0,,760.0,,,,
10:14:40.079,-108605.0,,764.0,,,,
10:14:40.086,-108576.0,,768.0,,,,
10:14:40.094,-108585.0,,766.0,,,,
10:14:40.102,-108540.0,,762.0,,,,
10:14:40.108,-108513.0,,776.0,,,,
10:14:40.113,-108489.0,,768.0,,,,
10:14:40.118,-108478.0,,765.0,,,,
10:14:40.124,-108451.0,,763.0,,,,
10:14:40.129,-108400.0,,768.0,,,,
10:14:40.134,-108401.0,,775.0,,,,
10:14:40.139,-108398.0,,763.0,,,,
10:14:40.144,-108381.0,,762.0,,,,
10:14:40.149,-108381.0,,766.0,,,,
10:14:40.154,-108380.0,,768.0,,,,
10:14:40.159,-108363.0,,764.0,,,,
10:14:40.164,-108348.0,,765.0,,,,
10:14:40.168,-108338.0,,775.0,,,,
10:14:40.174,-108352.0,,776.0,,,,
10:14:40.179,-108352.0,,764.0,,,,
10:14:40.184,-108367.0,,764.0,,,,
10:14:40.189,-108363.0,,765.0,,,,
10:14:40.193,-108359.0,,768.0,,,,
10:14:40.199,-108374.0,,763.0,,,,
10:14:40.203,-108359.0,,761.0,,,,
10:14:40.208,-108371.0,,766.0,,,,
10:14:40.216,-108374.0,,766.0,,,,
10:14:40.220,-108350.0,,760.0,,,,
10:14:40.225,-108356.0,,762.0,,,,
10:14:40.229,-108361.0,,765.0,,,,
10:14:40.237,-108356.0,,767.0,,,,
10:14:40.242,-108333.0,,764.0,,,,
10:14:40.247,-108331.0,,762.0,,,,
10:14:40.251,-108323.0,,764.0,,,,
10:14:40.258,-108296.0,,766.0,,,,
10:14:40.262,-108273.0,,762.0,,,,
10:14:40.269,-108241.0,,764.0,,,,
10:14:40.276,-108209.0,,767.0,,,,
10:14:40.281,-108183.0,,777.0,,,,
10:14:40.291,-108119.0,,765.0,,,,
10:14:40.298,-108078.0,,764.0,,,,
10:14:40.303,-108039.0,,780.0,,,,
10:14:40.311,-108003.0,,768.0,,,,
10:14:40.318,-107990.0,,765.0,,,,
10:14:40.324,-107963.0,,763.0,,,,
10:14:40.331,-107948.0,,777.0,,,,
10:14:40.338,-107948.0,,767.0,,,,
10:14:40.344,-107941.0,,762.0,,,,
10:14:40.350,-107951.0,,763.0,,,,
10:14:40.355,-107969.0,,767.0,,,,
10:14:40.361,-107976.0,,766.0,,,,
10:14:40.368,-107997.0,,761.0,,,,
10:14:40.373,-108003.0,,762.0,,,,
10:14:40.379,-108014.0,,766.0,,,,
10:14:40.384,-108026.0,,766.0,,,,
10:14:40.391,-108050.0,,763.0,,,,
10:14:40.396,-108099.0,,765.0,,,,
10:14:40.400,-108113.0,,776.0,,,,
10:14:40.407,-108136.0,,775.0,,,,
10:14:40.414,-108152.0,,764.0,,,,
10:14:40.418,-108161.0,,763.0,,,,
10:14:40.427,-108184.0,,768.0,,,,
10:14:40.436,-108188.0,,767.0,,,,
10:14:40.445,-108202.0,,764.0,,,,
10:14:40.453,-108204.0,,764.0,,,,
10:14:40.461,-108217.0,,776.0,,,,
10:14:40.469,-108216.0,,774.0,,,,
10:14:40.478,-108237.0,,763.0,,,,
10:14:40.485,-108210.0,,763.0,,,,
10:14:40.491,-108231.0,,775.0,,,,
10:14:40.499,-108236.0,,776.0,,,,
10:14:40.505,-108250.0,,764.0,,,,
10:14:40.515,-108221.0,,764.0,,,,
10:14:40.521,-108240.0,,766.0,,,,
10:14:40.530,-108245.0,,765.0,,,,
10:14:40.538,-108245.0,,761.0,,,,
10:14:40.545,-108248.0,,763.0,,,,
10:14:40.556,-108237.0,,768.0,,,,
10:14:40.566,-108249.0,,775.0,,,,
10:14:40.575,-108247.0,,767.0,,,,
10:14:40.580,-108266.0,,767.0,,,,
10:14:40.586,-108259.0,,778.0,,,,
10:14:40.593,-108252.0,,775.0,,,,
10:14:40.599,-108256.0,,763.0,,,,
10:14:40.605,-108245.0,,765.0,,,,
10:14:40.612,-108255.0,,776.0,,,,
10:14:40.618,-108250.0,,766.0,,,,
10:14:40.624,-108258.0,,764.0,,,,
10:14:40.630,-108250.0,,765.0,,,,
10:14:40.637,-108274.0,,777.0,,,,
10:14:40.643,-108280.0,,766.0,,,,
10:14:40.650,-108291.0,,763.0,,,,
10:14:40.656,-108301.0,,762.0,,,,
10:14:40.662,-108294.0,,768.0,,,,
10:14:40.669,-108310.0,,765.0,,,,
10:14:40.676,-108304.0,,762.0,,,,
10:14:40.682,-108330.0,,762.0,,,,
10:14:40.687,-108329.0,,767.0,,,,
10:14:40.693,-108319.0,,763.0,,,,
10:14:40.698,-108327.0,,760.0,,,,
10:14:40.702,-108312.0,,763.0,,,,
10:14:40.708,-108339.0,,775.0,,,,
10:14:40.714,-108361.0,,764.0,,,,
10:14:40.718,-108338.0,,762.0,,,,
10:14:40.724,-108335.0,,762.0,,,,
10:14:40.728,-108318.0,,767.0,,,,
10:14:40.734,-108305.0,,766.0,,,,
10:14:40.740,-108310.0,,763.0,,,,
10:14:40.744,-108314.0,,763.0,,,,
10:14:40.750,-108311.0,,775.0,,,,
10:14:40.754,-108301.0,,767.0,,,,
10:14:40.759,-108306.0,,764.0,,,,
10:14:40.764,-108306.0,,765.0,,,,
10:14:40.768,-108294.0,,776.0,,,,
10:14:40.775,-108302.0,,765.0,,,,
10:14:40.780,-108314.0,,764.0,,,,
10:14:40.785,-108297.0,,764.0,,,,
10:14:40.790,-108311.0,,780.0,,,,
10:14:40.796,-108297.0,,768.0,,,,
10:14:40.801,-108275.0,,765.0,,,,
10:14:40.807,-108284.0,,766.0,,,,
10:14:40.811,-108288.0,,778.0,,,,
10:14:40.817,-108291.0,,766.0,,,,
10:14:40.822,-108283.0,,764.0,,,,
10:14:40.828,-108287.0,,765.0,,,,
10:14:40.835,-108296.0,,776.0,,,,
10:14:40.840,-108295.0,,765.0,,,,
10:14:40.845,-108306.0,,764.0,,,,
10:14:40.850,-108303.0,,764.0,,,,
10:14:40.857,-108320.0,,777.0,,,,
10:14:40.863,-108329.0,,765.0,,,,
10:14:40.868,-108326.0,,764.0,,,,
10:14:40.874,-108335.0,,766.0,,,,
10:14:40.879,-108357.0,,778.0,,,,
10:14:40.884,-108371.0,,774.0,,,,
10:14:40.889,-108388.0,,765.0,,,,
10:14:40.894,-108387.0,,764.0,,,,
10:14:40.900,-108412.0,,777.0,,,,
10:14:40.907,-108418.0,,768.0,,,,
10:14:40.912,-108436.0,,764.0,,,,
10:14:40.917,-108420.0,,765.0,,,,
10:14:40.923,-108439.0,,768.0,,,,
10:14:40.927,-108435.0,,766.0,,,,
10:14:40.932,-108439.0,,763.0,,,,
10:14:40.937,-108444.0,,764.0,,,,
10:14:40.942,-108448.0,,776.0,,,,
10:14:40.948,-108433.0,,766.0,,,,
10:14:40.952,-108447.0,,762.0,,,,
10:14:40.957,-108439.0,,765.0,,,,
10:14:40.962,-108436.0,,774.0,,,,
10:14:40.967,-108437.0,,766.0,,,,
10:14:40.972,-108438.0,,762.0,,,,
10:14:40.977,-108445.0,,764.0,,,,
10:14:40.982,-108440.0,,776.0,,,,
10:14:40.987,-108438.0,,764.0,,,,
10:14:40.992,-108463.0,,765.0,,,,
10:14:40.997,-108460.0,,778.0,,,,
10:14:41.002,-108452.0,,776.0,,,,
10:14:41.007,-108476.0,,766.0,,,,
10:14:41.011,-108462.0,,764.0,,,,
10:14:41.016,-108469.0,,764.0,,,,
10:14:41.022,-108457.0,,775.0,,,,
10:14:41.027,-108479.0,,761.0,,,,
10:14:41.032,-108471.0,,763.0,,,,
10:14:41.037,-108477.0,,764.0,,,,
10:14:41.043,-108469.0,,767.0,,,,
10:14:41.048,-108498.0,,765.0,,,,
10:14:41.052,-108498.0,,763.0,,,,
10:14:41.058,-108480.0,,767.0,,,,
10:14:41.063,-108501.0,,776.0,,,,
10:14:41.067,-108507.0,,764.0,,,,
10:14:41.073,-108504.0,,764.0,,,,
10:14:41.077,-108516.0,,764.0,,,,
10:14:41.082,-108529.0,,776.0,,,,
10:14:41.086,-108528.0,,765.0,,,,
10:14:41.092,-108528.0,,763.0,,,,
10:14:41.097,-108539.0,,764.0,,,,
10:14:41.101,-108530.0,,776.0,,,,
10:14:41.106,-108534.0,,764.0,,,,
10:14:41.110,-108550.0,,762.0,,,,
10:14:41.115,-108542.0,,765.0,,,,
10:14:41.119,-108551.0,,775.0,,,,
10:14:41.125,-108555.0,,761.0,,,,
10:14:41.130,-108546.0,,763.0,,,,
10:14:41.135,-108571.0,,765.0,,,,
10:14:41.141,-108565.0,,776.0,,,,
10:14:41.146,-108566.0,,765.0,,,,
10:14:41.151,-108569.0,,763.0,,,,
10:14:41.156,-108561.0,,765.0,,,,
10:14:41.160,-108551.0,,774.0,,,,
10:14:41.165,-108553.0,,765.0,,,,
10:14:41.169,-108559.0,,762.0,,,,
10:14:41.176,-108547.0,,766.0,,,,
10:14:41.184,-108550.0,,776.0,,,,
10:14:41.191,-108537.0,,766.0,,,,
10:14:41.199,-108559.0,,764.0,,,,
10:14:41.206,-108549.0,,767.0,,,,
10:14:41.213,-108547.0,,776.0,,,,
10:14:41.222,-108519.0,,761.0,,,,
10:14:41.231,-108538.0,,763.0,,,,
10:14:41.241,-108533.0,,764.0,,,,
10:14:41.250,-108535.0,,765.0,,,,
10:14:41.260,-108557.0,,764.0,,,,
10:14:41.268,-108540.0,,762.0,,,,
10:14:41.278,-108567.0,,765.0,,,,
10:14:41.287,-108563.0,,766.0,,,,
10:14:41.298,-108592.0,,764.0,,,,
10:14:41.304,-108578.0,,763.0,,,,
10:14:41.313,-108584.0,,766.0,,,,
10:14:41.321,-108586.0,,776.0,,,,
10:14:41.329,-108591.0,,763.0,,,,
10:14:41.338,-108599.0,,763.0,,,,
10:14:41.338,-108583.0,,766.0,,,,
10:14:41.346,-108582.0,,768.0,,,,
10:14:41.354,-108569.0,,763.0,,,,
10:14:41.354,-108554.0,,764.0,,,,
10:14:41.363,-108512.0,,776.0,,,,
10:14:41.363,-108509.0,,766.0,,,,
10:14:41.371,-108480.0,,763.0,,,,
10:14:41.371,-108430.0,,762.0,,,,
10:14:41.382,-108402.0,,767.0,,,,
10:14:41.388,-108395.0,,776.0,,,,
10:14:41.390,-108381.0,,762.0,,,,
10:14:41.396,-108375.0,,762.0,,,,
10:14:41.396,-108365.0,,764.0,,,,
10:14:41.406,-108356.0,,766.0,,,,
10:14:41.406,-108333.0,,762.0,,,,
10:14:41.413,-108342.0,,761.0,,,,
10:14:41.413,-108347.0,,765.0,,,,
10:14:41.421,-108352.0,,767.0,,,,
10:14:41.429,-108353.0,,763.0,,,,
10:14:41.429,-108361.0,,762.0,,,,
10:14:41.437,-108372.0,,778.0,,,,
10:14:41.441,-108375.0,,776.0,,,,
10:14:41.447,-108382.0,,766.0,,,,
10:14:41.453,-108381.0,,764.0,,,,
10:14:41.459,-108388.0,,767.0,,,,
10:14:41.466,-108397.0,,768.0,,,,
10:14:41.472,-108401.0,,764.0,,,,
10:14:41.472,-108401.0,,763.0,,,,
10:14:41.480,-108398.0,,776.0,,,,
10:14:41.480,-108386.0,,767.0,,,,
10:14:41.488,-108432.0,,762.0,,,,
10:14:41.497,-108436.0,,763.0,,,,
10:14:41.497,-108426.0,,775.0,,,,
10:14:41.504,-108416.0,,767.0,,,,
10:14:41.504,-108436.0,,764.0,,,,
10:14:41.504,-108418.0,,763.0,,,,
10:14:41.519,-108454.0,,774.0,,,,
10:14:41.519,-108455.0,,767.0,,,,
10:14:41.519,-108471.0,,762.0,,,,
10:14:41.519,-108466.0,,763.0,,,,
10:14:41.539,-108454.0,,766.0,,,,
10:14:41.539,-108474.0,,767.0,,,,
10:14:41.545,-108459.0,,762.0,,,,
10:14:41.554,-108467.0,,762.0,,,,
10:14:41.558,-108492.0,,767.0,,,,
10:14:41.564,-108486.0,,764.0,,,,
10:14:41.567,-108469.0,,761.0,,,,
10:14:41.567,-108469.0,,760.0,,,,
10:14:41.567,-108497.0,,766.0,,,,
10:14:41.567,-108499.0,,767.0,,,,
10:14:41.583,-108499.0,31.493719842820397,767.0,73.86130488305294,-0.7293469371385335,-0.8052535814501911,0.0
10:14:41.613,-108513.0,,764.0,,,,
10:14:41.629,-108510.0,,763.0,,,,
10:14:41.638,-108515.0,,766.0,,,,
10:14:41.645,-108522.0,,766.0,,,,
10:14:41.646,-108517.0,,762.0,,,,
10:14:41.654,-108519.0,,764.0,,,,
10:14:41.654,-108533.0,,766.0,,,,
10:14:41.662,-108543.0,,764.0,,,,
10:14:41.662,-108545.0,,767.0,,,,
10:14:41.673,-108557.0,,766.0,,,,
10:14:41.673,-108553.0,,779.0,,,,
10:14:41.681,-108546.0,,766.0,,,,
10:14:41.688,-108542.0,,763.0,,,,
10:14:41.688,-108566.0,,763.0,,,,
10:14:41.697,-108517.0,,776.0,,,,
10:14:41.703,-108540.0,,764.0,,,,
10:14:41.709,-108535.0,,764.0,,,,
10:14:41.713,-108528.0,,763.0,,,,
10:14:41.717,-108547.0,,776.0,,,,
10:14:41.720,-108547.0,,768.0,,,,
10:14:41.720,-108546.0,,764.0,,,,
10:14:41.729,-108538.0,,762.0,,,,
10:14:41.737,-108563.0,,767.0,,,,
10:14:41.741,-108547.0,,765.0,,,,
10:14:41.741,-108562.0,,763.0,,,,
10:14:41.741,-108562.0,,764.0,,,,
10:14:41.753,-108556.0,,776.0,,,,
10:14:41.753,-108564.0,,768.0,,,,
10:14:41.753,-108574.0,,762.0,,,,
10:14:41.768,-108590.0,,762.0,,,,
10:14:41.768,-108578.0,,767.0,,,,
10:14:41.768,-108600.0,,776.0,,,,
10:14:41.784,-108574.0,,762.0,,,,
10:14:41.784,-108599.0,,764.0,,,,
10:14:41.784,-108587.0,,775.0,,,,
10:14:41.801,-108588.0,,766.0,,,,
10:14:41.801,-108606.0,,763.0,,,,
10:14:41.801,-108595.0,,764.0,,,,
10:14:41.813,-108599.0,,766.0,,,,
10:14:41.816,-108593.0,,767.0,,,,
10:14:41.822,-108579.0,,764.0,,,,
10:14:41.822,-108579.0,,763.0,,,,
10:14:41.832,-108587.0,,768.0,,,,
10:14:41.832,-108588.0,,767.0,,,,
10:14:41.832,-108591.0,,762.0,,,,
10:14:41.832,-108590.0,,765.0,,,,
10:14:41.848,-108583.0,,776.0,,,,
10:14:41.848,-108575.0,,777.0,,,,
10:14:41.848,-108595.0,,766.0,,,,
10:14:41.864,-108580.0,,773.0,,,,
10:14:41.864,-108571.0,,777.0,,,,
10:14:41.864,-108578.0,,766.0,,,,
10:14:41.864,-108567.0,,763.0,,,,
10:14:41.880,-108597.0,,763.0,,,,
10:14:41.880,-108576.0,,768.0,,,,
10:14:41.880,-108576.0,,764.0,,,,
10:14:41.896,-108577.0,,762.0,,,,
10:14:41.904,-108580.0,,763.0,,,,
10:14:41.904,-108609.0,,775.0,,,,
10:14:41.918,-108590.0,,763.0,,,,
10:14:41.920,-108586.0,,763.0,,,,
10:14:41.930,-108606.0,,763.0,,,,
10:14:41.934,-108601.0,,767.0,,,,
10:14:41.940,-108606.0,,764.0,,,,
10:14:41.945,-108619.0,,762.0,,,,
10:14:41.952,-108621.0,,763.0,,,,
10:14:41.958,-108632.0,,768.0,,,,
10:14:41.963,-108626.0,,768.0,,,,
10:14:41.967,-108646.0,,764.0,,,,
10:14:41.973,-108628.0,,763.0,,,,
10:14:41.977,-108650.0,,767.0,,,,
10:14:41.983,-108643.0,,766.0,,,,
10:14:41.987,-108650.0,,762.0,,,,
10:14:41.993,-108646.0,,761.0,,,,
10:14:41.993,-108641.0,,767.0,,,,
10:14:41.993,-108655.0,,764.0,,,,
10:14:42.007,-108636.0,,763.0,,,,
10:14:42.007,-108639.0,,763.0,,,,
10:14:42.019,-108631.0,,767.0,,,,
10:14:42.022,-108638.0,,763.0,,,,
10:14:42.022,-108653.0,,762.0,,,,
10:14:42.022,-108645.0,,764.0,,,,
10:14:42.039,-108660.0,,777.0,,,,
10:14:42.047,-108645.0,,765.0,,,,
10:14:42.047,-108637.0,,762.0,,,,
10:14:42.058,-108645.0,,777.0,,,,
10:14:42.062,-108659.0,,778.0,,,,
10:14:42.066,-108655.0,,765.0,,,,
10:14:42.072,-108659.0,,764.0,,,,
10:14:42.076,-108651.0,,766.0,,,,
10:14:42.080,-108664.0,,776.0,,,,
10:14:42.084,-108665.0,,775.0,,,,
10:14:42.090,-108653.0,,763.0,,,,
10:14:42.096,-108654.0,,767.0,,,,
10:14:42.100,-108649.0,,775.0,,,,
10:14:42.107,-108644.0,,765.0,,,,
10:14:42.113,-108679.0,,763.0,,,,
10:14:42.121,-108665.0,,766.0,,,,
10:14:42.121,-108679.0,,776.0,,,,
10:14:42.129,-108661.0,,766.0,,,,
10:14:42.129,-108660.0,,763.0,,,,
10:14:42.138,-108682.0,,767.0,,,,
10:14:42.145,-108692.0,,776.0,,,,
10:14:42.150,-108690.0,,783.0,,,,
10:14:42.155,-108663.0,,776.0,,,,
10:14:42.155,-108700.0,,764.0,,,,
10:14:42.163,-108707.0,,760.0,,,,
10:14:42.171,-108701.0,,745.0,,,,
10:14:42.171,-108730.0,,748.0,,,,
10:14:42.179,-108749.0,,761.0,,,,
10:14:42.179,-108729.0,,763.0,,,,
10:14:42.188,-108740.0,,761.0,,,,
10:14:42.197,-108738.0,,760.0,,,,
10:14:42.197,-108731.0,,763.0,,,,
10:14:42.205,-108745.0,,764.0,,,,
10:14:42.211,-108739.0,,764.0,,,,
10:14:42.216,-108728.0,,760.0,,,,
10:14:42.221,-108714.0,,764.0,,,,
10:14:42.229,-108734.0,,767.0,,,,
10:14:42.237,-108719.0,,763.0,,,,
10:14:42.242,-108691.0,,762.0,,,,
10:14:42.246,-108724.0,,764.0,,,,
10:14:42.254,-108719.0,,766.0,,,,
10:14:42.263,-108705.0,,762.0,,,,
10:14:42.263,-108707.0,,765.0,,,,
10:14:42.271,-108704.0,,766.0,,,,
10:14:42.280,-108701.0,,775.0,,,,
10:14:42.287,-108706.0,,766.0,,,,
10:14:42.288,-108706.0,,763.0,,,,
10:14:42.299,-108697.0,,766.0,,,,
10:14:42.299,-108699.0,,768.0,,,,
10:14:42.304,-108701.0,,763.0,,,,
10:14:42.313,-108657.0,,763.0,,,,
10:14:42.313,-108655.0,,766.0,,,,
10:14:42.321,-108659.0,,767.0,,,,
10:14:42.321,-108630.0,,764.0,,,,
10:14:42.330,-108589.0,,763.0,,,,
10:14:42.330,-108579.0,,766.0,,,,
10:14:42.339,-108552.0,,776.0,,,,
10:14:42.346,-108531.0,,763.0,,,,
10:14:42.346,-108522.0,,762.0,,,,
10:14:42.354,-108486.0,,765.0,,,,
10:14:42.354,-108465.0,,766.0,,,,
10:14:42.364,-108471.0,,762.0,,,,
10:14:42.370,-108467.0,,762.0,,,,
10:14:42.371,-108444.0,,765.0,,,,
